/data/sls/temp/clai24/data/LibriSpeech/train-clean-360
8494/244443/8494-244443-0015.flac	228000
8494/244443/8494-244443-0046.flac	226800
8494/244443/8494-244443-0010.flac	242240
8494/244443/8494-244443-0021.flac	245120
8494/244443/8494-244443-0043.flac	192480
8494/244443/8494-244443-0008.flac	41360
8494/244443/8494-244443-0039.flac	230000
8494/244443/8494-244443-0025.flac	230640
8494/244443/8494-244443-0014.flac	175520
8494/244443/8494-244443-0047.flac	217040
8494/244443/8494-244443-0000.flac	131040
8494/244443/8494-244443-0031.flac	255040
8494/244443/8494-244443-0018.flac	190080
8494/244443/8494-244443-0029.flac	240160
8494/244443/8494-244443-0035.flac	75600
8494/244443/8494-244443-0004.flac	234400
8494/244443/8494-244443-0012.flac	241840
8494/244443/8494-244443-0023.flac	211840
8494/244443/8494-244443-0041.flac	152800
8494/244443/8494-244443-0027.flac	183920
8494/244443/8494-244443-0016.flac	228560
8494/244443/8494-244443-0045.flac	250960
8494/244443/8494-244443-0002.flac	242000
8494/244443/8494-244443-0049.flac	142960
8494/244443/8494-244443-0033.flac	227760
8494/244443/8494-244443-0037.flac	218640
8494/244443/8494-244443-0006.flac	243760
8494/244443/8494-244443-0048.flac	223040
8494/244443/8494-244443-0003.flac	248560
8494/244443/8494-244443-0032.flac	240560
8494/244443/8494-244443-0036.flac	241280
8494/244443/8494-244443-0007.flac	256800
8494/244443/8494-244443-0013.flac	252400
8494/244443/8494-244443-0022.flac	229520
8494/244443/8494-244443-0040.flac	234240
8494/244443/8494-244443-0026.flac	255120
8494/244443/8494-244443-0017.flac	247840
8494/244443/8494-244443-0044.flac	233440
8820/294120/8820-294120-0004.flac	278239
8820/294120/8820-294120-0000.flac	239840
8820/294120/8820-294120-0018.flac	209040
8820/294120/8820-294120-0029.flac	244080
8820/294120/8820-294120-0025.flac	167600
8820/294120/8820-294120-0014.flac	256320
8820/294120/8820-294120-0010.flac	263200
8820/294120/8820-294120-0021.flac	221440
8820/294120/8820-294120-0008.flac	154320
8820/294120/8820-294120-0024.flac	175920
8820/294120/8820-294120-0015.flac	229920
8820/294120/8820-294120-0011.flac	35360
8820/294120/8820-294120-0020.flac	262160
8820/294120/8820-294120-0009.flac	118160
8820/294120/8820-294120-0005.flac	256961
8820/294120/8820-294120-0001.flac	198160
8820/294120/8820-294120-0019.flac	221360
8820/294120/8820-294120-0028.flac	198640
8820/294120/8820-294120-0026.flac	103120
8820/294120/8820-294120-0017.flac	248560
8820/294120/8820-294120-0013.flac	124800
8820/294120/8820-294120-0022.flac	241920
8820/294120/8820-294120-0007.flac	213600
8820/294120/8820-294120-0003.flac	178960
8820/294120/8820-294120-0006.flac	112240
8820/294120/8820-294120-0002.flac	241040
8820/294120/8820-294120-0027.flac	252880
8820/294120/8820-294120-0016.flac	221040
8820/294120/8820-294120-0012.flac	75200
8820/294120/8820-294120-0023.flac	251760
8820/294114/8820-294114-0039.flac	170400
8820/294114/8820-294114-0008.flac	216240
8820/294114/8820-294114-0043.flac	75120
8820/294114/8820-294114-0021.flac	144880
8820/294114/8820-294114-0010.flac	243760
8820/294114/8820-294114-0047.flac	250640
8820/294114/8820-294114-0014.flac	87040
8820/294114/8820-294114-0025.flac	256960
8820/294114/8820-294114-0029.flac	236800
8820/294114/8820-294114-0018.flac	206560
8820/294114/8820-294114-0031.flac	240560
8820/294114/8820-294114-0000.flac	249760
8820/294114/8820-294114-0004.flac	221600
8820/294114/8820-294114-0035.flac	121360
8820/294114/8820-294114-0028.flac	82800
8820/294114/8820-294114-0019.flac	196080
8820/294114/8820-294114-0030.flac	46640
8820/294114/8820-294114-0001.flac	238240
8820/294114/8820-294114-0005.flac	100321
8820/294114/8820-294114-0034.flac	229760
8820/294114/8820-294114-0038.flac	153440
8820/294114/8820-294114-0042.flac	224000
8820/294114/8820-294114-0009.flac	163120
8820/294114/8820-294114-0020.flac	171600
8820/294114/8820-294114-0011.flac	232400
8820/294114/8820-294114-0046.flac	94640
8820/294114/8820-294114-0015.flac	162560
8820/294114/8820-294114-0024.flac	181680
8820/294114/8820-294114-0050.flac	201280
8820/294114/8820-294114-0032.flac	227840
8820/294114/8820-294114-0003.flac	227280
8820/294114/8820-294114-0048.flac	181920
8820/294114/8820-294114-0007.flac	210720
8820/294114/8820-294114-0036.flac	211120
8820/294114/8820-294114-0040.flac	242000
8820/294114/8820-294114-0022.flac	139600
8820/294114/8820-294114-0013.flac	259360
8820/294114/8820-294114-0044.flac	254880
8820/294114/8820-294114-0017.flac	192720
8820/294114/8820-294114-0026.flac	243520
8820/294114/8820-294114-0041.flac	207920
8820/294114/8820-294114-0023.flac	146160
8820/294114/8820-294114-0012.flac	210960
8820/294114/8820-294114-0045.flac	145040
8820/294114/8820-294114-0016.flac	245600
8820/294114/8820-294114-0027.flac	252000
8820/294114/8820-294114-0033.flac	175760
8820/294114/8820-294114-0049.flac	237200
8820/294114/8820-294114-0002.flac	236560
8820/294114/8820-294114-0006.flac	228640
8820/294114/8820-294114-0037.flac	130480
8820/294113/8820-294113-0032.flac	136240
8820/294113/8820-294113-0003.flac	241120
8820/294113/8820-294113-0007.flac	233280
8820/294113/8820-294113-0036.flac	249680
8820/294113/8820-294113-0022.flac	269040
8820/294113/8820-294113-0013.flac	228240
8820/294113/8820-294113-0017.flac	252400
8820/294113/8820-294113-0026.flac	253680
8820/294113/8820-294113-0023.flac	244960
8820/294113/8820-294113-0012.flac	228160
8820/294113/8820-294113-0016.flac	250400
8820/294113/8820-294113-0027.flac	230080
8820/294113/8820-294113-0033.flac	250160
8820/294113/8820-294113-0002.flac	164000
8820/294113/8820-294113-0006.flac	221360
8820/294113/8820-294113-0037.flac	239920
8820/294113/8820-294113-0021.flac	251280
8820/294113/8820-294113-0010.flac	203760
8820/294113/8820-294113-0008.flac	115840
8820/294113/8820-294113-0014.flac	226240
8820/294113/8820-294113-0025.flac	205360
8820/294113/8820-294113-0031.flac	220800
8820/294113/8820-294113-0000.flac	132640
8820/294113/8820-294113-0029.flac	216160
8820/294113/8820-294113-0018.flac	229040
8820/294113/8820-294113-0004.flac	204400
8820/294113/8820-294113-0035.flac	249440
8820/294113/8820-294113-0030.flac	126560
8820/294113/8820-294113-0001.flac	162000
8820/294113/8820-294113-0028.flac	239200
8820/294113/8820-294113-0019.flac	248880
8820/294113/8820-294113-0005.flac	207040
8820/294113/8820-294113-0034.flac	255680
8820/294113/8820-294113-0020.flac	115680
8820/294113/8820-294113-0011.flac	205600
8820/294113/8820-294113-0038.flac	184560
8820/294113/8820-294113-0009.flac	226000
8820/294113/8820-294113-0015.flac	208160
8820/294113/8820-294113-0024.flac	249760
6518/66465/6518-66465-0002.flac	174240
6518/66465/6518-66465-0033.flac	203840
6518/66465/6518-66465-0037.flac	205280
6518/66465/6518-66465-0006.flac	110560
6518/66465/6518-66465-0012.flac	241680
6518/66465/6518-66465-0023.flac	108560
6518/66465/6518-66465-0027.flac	101600
6518/66465/6518-66465-0016.flac	243120
6518/66465/6518-66465-0013.flac	245280
6518/66465/6518-66465-0022.flac	235360
6518/66465/6518-66465-0026.flac	249920
6518/66465/6518-66465-0017.flac	119520
6518/66465/6518-66465-0003.flac	228400
6518/66465/6518-66465-0032.flac	212480
6518/66465/6518-66465-0036.flac	70880
6518/66465/6518-66465-0007.flac	232960
6518/66465/6518-66465-0011.flac	255840
6518/66465/6518-66465-0020.flac	224400
6518/66465/6518-66465-0009.flac	205840
6518/66465/6518-66465-0024.flac	177440
6518/66465/6518-66465-0015.flac	268880
6518/66465/6518-66465-0001.flac	103360
6518/66465/6518-66465-0030.flac	230880
6518/66465/6518-66465-0019.flac	250640
6518/66465/6518-66465-0028.flac	244800
6518/66465/6518-66465-0034.flac	226160
6518/66465/6518-66465-0005.flac	228160
6518/66465/6518-66465-0000.flac	241120
6518/66465/6518-66465-0031.flac	244480
6518/66465/6518-66465-0018.flac	164800
6518/66465/6518-66465-0029.flac	227920
6518/66465/6518-66465-0035.flac	248880
6518/66465/6518-66465-0004.flac	171600
6518/66465/6518-66465-0010.flac	254240
6518/66465/6518-66465-0021.flac	98720
6518/66465/6518-66465-0008.flac	58400
6518/66465/6518-66465-0025.flac	144240
6518/66465/6518-66465-0014.flac	196560
6518/66470/6518-66470-0022.flac	50240
6518/66470/6518-66470-0013.flac	238560
6518/66470/6518-66470-0017.flac	46880
6518/66470/6518-66470-0026.flac	59840
6518/66470/6518-66470-0032.flac	163680
6518/66470/6518-66470-0003.flac	191360
6518/66470/6518-66470-0007.flac	149600
6518/66470/6518-66470-0036.flac	231120
6518/66470/6518-66470-0033.flac	219200
6518/66470/6518-66470-0002.flac	231440
6518/66470/6518-66470-0006.flac	216880
6518/66470/6518-66470-0037.flac	232640
6518/66470/6518-66470-0023.flac	210240
6518/66470/6518-66470-0012.flac	227040
6518/66470/6518-66470-0016.flac	158560
6518/66470/6518-66470-0027.flac	212719
6518/66470/6518-66470-0031.flac	93600
6518/66470/6518-66470-0000.flac	197600
6518/66470/6518-66470-0029.flac	230400
6518/66470/6518-66470-0018.flac	207040
6518/66470/6518-66470-0004.flac	255280
6518/66470/6518-66470-0035.flac	267200
6518/66470/6518-66470-0021.flac	245760
6518/66470/6518-66470-0010.flac	232079
6518/66470/6518-66470-0039.flac	109120
6518/66470/6518-66470-0008.flac	241920
6518/66470/6518-66470-0014.flac	217680
6518/66470/6518-66470-0025.flac	250000
6518/66470/6518-66470-0020.flac	239200
6518/66470/6518-66470-0011.flac	211681
6518/66470/6518-66470-0038.flac	234880
6518/66470/6518-66470-0009.flac	247200
6518/66470/6518-66470-0015.flac	221920
6518/66470/6518-66470-0024.flac	152800
6518/66470/6518-66470-0030.flac	228960
6518/66470/6518-66470-0001.flac	56880
6518/66470/6518-66470-0028.flac	136241
6518/66470/6518-66470-0019.flac	188960
6518/66470/6518-66470-0005.flac	130240
6518/66470/6518-66470-0034.flac	260880
6518/66464/6518-66464-0034.flac	239520
6518/66464/6518-66464-0005.flac	203600
6518/66464/6518-66464-0019.flac	161200
6518/66464/6518-66464-0028.flac	49600
6518/66464/6518-66464-0001.flac	129280
6518/66464/6518-66464-0030.flac	212800
6518/66464/6518-66464-0024.flac	154960
6518/66464/6518-66464-0015.flac	187280
6518/66464/6518-66464-0042.flac	150880
6518/66464/6518-66464-0009.flac	173520
6518/66464/6518-66464-0038.flac	230480
6518/66464/6518-66464-0011.flac	207920
6518/66464/6518-66464-0020.flac	231280
6518/66464/6518-66464-0025.flac	252000
6518/66464/6518-66464-0014.flac	262320
6518/66464/6518-66464-0008.flac	205840
6518/66464/6518-66464-0043.flac	251520
6518/66464/6518-66464-0039.flac	148160
6518/66464/6518-66464-0010.flac	140960
6518/66464/6518-66464-0021.flac	236480
6518/66464/6518-66464-0035.flac	228240
6518/66464/6518-66464-0004.flac	216960
6518/66464/6518-66464-0018.flac	222240
6518/66464/6518-66464-0029.flac	96799
6518/66464/6518-66464-0000.flac	174160
6518/66464/6518-66464-0031.flac	174000
6518/66464/6518-66464-0027.flac	250720
6518/66464/6518-66464-0016.flac	202480
6518/66464/6518-66464-0041.flac	184320
6518/66464/6518-66464-0012.flac	142480
6518/66464/6518-66464-0023.flac	254160
6518/66464/6518-66464-0037.flac	238000
6518/66464/6518-66464-0006.flac	234880
6518/66464/6518-66464-0002.flac	227680
6518/66464/6518-66464-0033.flac	237920
6518/66464/6518-66464-0036.flac	227040
6518/66464/6518-66464-0007.flac	212960
6518/66464/6518-66464-0003.flac	182800
6518/66464/6518-66464-0032.flac	229200
6518/66464/6518-66464-0026.flac	244640
6518/66464/6518-66464-0017.flac	187280
6518/66464/6518-66464-0040.flac	226640
6518/66464/6518-66464-0013.flac	237440
6518/66464/6518-66464-0022.flac	238240
3852/175448/3852-175448-0035.flac	199680
3852/175448/3852-175448-0004.flac	209600
3852/175448/3852-175448-0066.flac	256960
3852/175448/3852-175448-0057.flac	229840
3852/175448/3852-175448-0000.flac	196320
3852/175448/3852-175448-0031.flac	175920
3852/175448/3852-175448-0093.flac	198640
3852/175448/3852-175448-0018.flac	218560
3852/175448/3852-175448-0053.flac	187520
3852/175448/3852-175448-0062.flac	198960
3852/175448/3852-175448-0029.flac	229120
3852/175448/3852-175448-0087.flac	217520
3852/175448/3852-175448-0025.flac	259040
3852/175448/3852-175448-0014.flac	253120
3852/175448/3852-175448-0076.flac	194000
3852/175448/3852-175448-0047.flac	273040
3852/175448/3852-175448-0010.flac	261840
3852/175448/3852-175448-0083.flac	180720
3852/175448/3852-175448-0021.flac	227600
3852/175448/3852-175448-0043.flac	226000
3852/175448/3852-175448-0008.flac	205920
3852/175448/3852-175448-0039.flac	225760
3852/175448/3852-175448-0072.flac	226080
3852/175448/3852-175448-0086.flac	248880
3852/175448/3852-175448-0024.flac	222320
3852/175448/3852-175448-0015.flac	252720
3852/175448/3852-175448-0077.flac	234240
3852/175448/3852-175448-0046.flac	249280
3852/175448/3852-175448-0011.flac	236800
3852/175448/3852-175448-0082.flac	215360
3852/175448/3852-175448-0020.flac	152000
3852/175448/3852-175448-0009.flac	239040
3852/175448/3852-175448-0042.flac	242080
3852/175448/3852-175448-0073.flac	251360
3852/175448/3852-175448-0038.flac	209760
3852/175448/3852-175448-0034.flac	244880
3852/175448/3852-175448-0096.flac	138240
3852/175448/3852-175448-0005.flac	220400
3852/175448/3852-175448-0067.flac	227520
3852/175448/3852-175448-0056.flac	250640
3852/175448/3852-175448-0001.flac	145200
3852/175448/3852-175448-0030.flac	189440
3852/175448/3852-175448-0092.flac	222800
3852/175448/3852-175448-0052.flac	170720
3852/175448/3852-175448-0019.flac	249200
3852/175448/3852-175448-0028.flac	225760
3852/175448/3852-175448-0063.flac	214720
3852/175448/3852-175448-0026.flac	218640
3852/175448/3852-175448-0084.flac	192640
3852/175448/3852-175448-0017.flac	202000
3852/175448/3852-175448-0075.flac	192560
3852/175448/3852-175448-0044.flac	208560
3852/175448/3852-175448-0013.flac	254160
3852/175448/3852-175448-0058.flac	245840
3852/175448/3852-175448-0069.flac	214800
3852/175448/3852-175448-0022.flac	230000
3852/175448/3852-175448-0080.flac	233760
3852/175448/3852-175448-0040.flac	270160
3852/175448/3852-175448-0071.flac	252880
3852/175448/3852-175448-0094.flac	198480
3852/175448/3852-175448-0036.flac	252560
3852/175448/3852-175448-0007.flac	218640
3852/175448/3852-175448-0065.flac	195840
3852/175448/3852-175448-0054.flac	172000
3852/175448/3852-175448-0048.flac	205520
3852/175448/3852-175448-0003.flac	216240
3852/175448/3852-175448-0090.flac	234240
3852/175448/3852-175448-0032.flac	220800
3852/175448/3852-175448-0079.flac	259200
3852/175448/3852-175448-0050.flac	253360
3852/175448/3852-175448-0061.flac	258720
3852/175448/3852-175448-0088.flac	152720
3852/175448/3852-175448-0095.flac	231040
3852/175448/3852-175448-0037.flac	260640
3852/175448/3852-175448-0006.flac	231840
3852/175448/3852-175448-0064.flac	252000
3852/175448/3852-175448-0055.flac	228480
3852/175448/3852-175448-0002.flac	251200
3852/175448/3852-175448-0049.flac	235280
3852/175448/3852-175448-0091.flac	201360
3852/175448/3852-175448-0078.flac	247120
3852/175448/3852-175448-0033.flac	255680
3852/175448/3852-175448-0051.flac	230160
3852/175448/3852-175448-0060.flac	182720
3852/175448/3852-175448-0089.flac	233120
3852/175448/3852-175448-0027.flac	224720
3852/175448/3852-175448-0085.flac	221840
3852/175448/3852-175448-0016.flac	226800
3852/175448/3852-175448-0074.flac	217120
3852/175448/3852-175448-0045.flac	251040
3852/175448/3852-175448-0059.flac	172880
3852/175448/3852-175448-0012.flac	232240
3852/175448/3852-175448-0023.flac	236320
3852/175448/3852-175448-0068.flac	170800
3852/175448/3852-175448-0081.flac	213920
3852/175448/3852-175448-0041.flac	224240
3852/175448/3852-175448-0070.flac	184080
3825/134160/3825-134160-0050.flac	179120
3825/134160/3825-134160-0003.flac	31680
3825/134160/3825-134160-0048.flac	193200
3825/134160/3825-134160-0032.flac	194640
3825/134160/3825-134160-0054.flac	209200
3825/134160/3825-134160-0036.flac	252720
3825/134160/3825-134160-0007.flac	243200
3825/134160/3825-134160-0040.flac	246480
3825/134160/3825-134160-0013.flac	214320
3825/134160/3825-134160-0022.flac	247040
3825/134160/3825-134160-0044.flac	252560
3825/134160/3825-134160-0026.flac	249120
3825/134160/3825-134160-0017.flac	254960
3825/134160/3825-134160-0041.flac	181360
3825/134160/3825-134160-0012.flac	111760
3825/134160/3825-134160-0023.flac	252560
3825/134160/3825-134160-0045.flac	175520
3825/134160/3825-134160-0027.flac	252960
3825/134160/3825-134160-0016.flac	218800
3825/134160/3825-134160-0051.flac	179440
3825/134160/3825-134160-0049.flac	245040
3825/134160/3825-134160-0002.flac	178240
3825/134160/3825-134160-0033.flac	249520
3825/134160/3825-134160-0055.flac	92800
3825/134160/3825-134160-0037.flac	200000
3825/134160/3825-134160-0006.flac	158880
3825/134160/3825-134160-0008.flac	199680
3825/134160/3825-134160-0043.flac	255760
3825/134160/3825-134160-0039.flac	228640
3825/134160/3825-134160-0010.flac	213280
3825/134160/3825-134160-0021.flac	242960
3825/134160/3825-134160-0047.flac	186960
3825/134160/3825-134160-0025.flac	234400
3825/134160/3825-134160-0014.flac	159920
3825/134160/3825-134160-0053.flac	240160
3825/134160/3825-134160-0018.flac	172480
3825/134160/3825-134160-0029.flac	251520
3825/134160/3825-134160-0000.flac	233120
3825/134160/3825-134160-0031.flac	222400
3825/134160/3825-134160-0035.flac	180800
3825/134160/3825-134160-0004.flac	52560
3825/134160/3825-134160-0019.flac	194320
3825/134160/3825-134160-0052.flac	240880
3825/134160/3825-134160-0028.flac	252160
3825/134160/3825-134160-0001.flac	77280
3825/134160/3825-134160-0030.flac	238160
3825/134160/3825-134160-0056.flac	62320
3825/134160/3825-134160-0034.flac	244160
3825/134160/3825-134160-0005.flac	238081
3825/134160/3825-134160-0042.flac	262720
3825/134160/3825-134160-0009.flac	197840
3825/134160/3825-134160-0038.flac	253360
3825/134160/3825-134160-0011.flac	217440
3825/134160/3825-134160-0020.flac	156800
3825/134160/3825-134160-0046.flac	240000
3825/134160/3825-134160-0024.flac	243280
3825/134160/3825-134160-0015.flac	177280
3825/134148/3825-134148-0019.flac	250320
3825/134148/3825-134148-0001.flac	209520
3825/134148/3825-134148-0005.flac	229200
3825/134148/3825-134148-0009.flac	251680
3825/134148/3825-134148-0020.flac	216080
3825/134148/3825-134148-0011.flac	198880
3825/134148/3825-134148-0015.flac	252320
3825/134148/3825-134148-0008.flac	217440
3825/134148/3825-134148-0021.flac	214240
3825/134148/3825-134148-0010.flac	186960
3825/134148/3825-134148-0014.flac	247520
3825/134148/3825-134148-0018.flac	195440
3825/134148/3825-134148-0000.flac	269920
3825/134148/3825-134148-0004.flac	228640
3825/134148/3825-134148-0023.flac	85200
3825/134148/3825-134148-0012.flac	229600
3825/134148/3825-134148-0016.flac	254000
3825/134148/3825-134148-0002.flac	272240
3825/134148/3825-134148-0006.flac	238080
3825/134148/3825-134148-0003.flac	248800
3825/134148/3825-134148-0007.flac	154240
3825/134148/3825-134148-0022.flac	257600
3825/134148/3825-134148-0013.flac	148960
3825/134148/3825-134148-0017.flac	200080
3922/715/3922-715-0011.flac	221120
3922/715/3922-715-0020.flac	241040
3922/715/3922-715-0009.flac	249360
3922/715/3922-715-0024.flac	233920
3922/715/3922-715-0015.flac	236000
3922/715/3922-715-0001.flac	206640
3922/715/3922-715-0030.flac	200320
3922/715/3922-715-0019.flac	249040
3922/715/3922-715-0028.flac	256880
3922/715/3922-715-0034.flac	236880
3922/715/3922-715-0005.flac	249600
3922/715/3922-715-0000.flac	230000
3922/715/3922-715-0031.flac	198320
3922/715/3922-715-0018.flac	217680
3922/715/3922-715-0029.flac	223120
3922/715/3922-715-0035.flac	239680
3922/715/3922-715-0004.flac	224560
3922/715/3922-715-0010.flac	172800
3922/715/3922-715-0021.flac	218080
3922/715/3922-715-0008.flac	176400
3922/715/3922-715-0025.flac	103600
3922/715/3922-715-0014.flac	202240
3922/715/3922-715-0002.flac	242640
3922/715/3922-715-0033.flac	247360
3922/715/3922-715-0037.flac	227600
3922/715/3922-715-0006.flac	263920
3922/715/3922-715-0012.flac	217600
3922/715/3922-715-0023.flac	159120
3922/715/3922-715-0027.flac	224880
3922/715/3922-715-0016.flac	232400
